Period,Group,Sender,Time,ClientTime,Key,Value
2,1,1,1460075189534582198,1460075189462,__set_points__,"{""points"": 149.92222222222227, ""period"": 2}"
2,1,3,1460075189628640752,1460075189561,_at_barrier,_timer_1_t_48_2
2,1,2,1460075189633655046,1460075189564,_at_barrier,_timer_1_t_48_2
2,1,4,1460075189791023974,1460075189723,_at_barrier,_timer_1_t_48_2
2,1,1,1460075189796036551,1460075189726,_at_barrier,_timer_1_t_48_2
2,1,3,1460075189966110885,1460075189891,__set_points__,"{""points"": 117.7955555555555, ""period"": 2}"
2,1,4,1460075189966599021,1460075189891,__set_points__,"{""points"": 101.57555555555557, ""period"": 2}"
2,1,2,1460075189966890247,1460075189894,__set_points__,"{""points"": 136.54444444444442, ""period"": 2}"
2,1,2,1460075189967171445,1460075189894,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 3.61, ""subjectid"": ""2"", ""rank"": 2, ""action"": 3.61, ""subperiodNumber"": -1, ""payoff"": 401.11111111111114}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 487.1111111111111}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075189967594847,1460075189894,actions,"{""actions"": [8.56, 3.61, 5.48, 2.39]}"
2,1,2,1460075189967897943,1460075189894,targets,"{""targets"": [8.56, 3.61, 5.48, 2.39]}"
2,1,1,1460075189968161098,1460075189893,__set_points__,"{""points"": 155.62888888888895, ""period"": 2}"
2,1,3,1460075190058846343,1460075189991,_at_barrier,_timer_1_t_49_2
2,1,2,1460075190064493909,1460075189994,_at_barrier,_timer_1_t_49_2
2,1,4,1460075190222564827,1460075190154,_at_barrier,_timer_1_t_49_2
2,1,1,1460075190228466479,1460075190156,_at_barrier,_timer_1_t_49_2
2,1,3,1460075190390330757,1460075190322,__set_points__,"{""points"": 122.6666666666666, ""period"": 2}"
2,1,4,1460075190395871404,1460075190323,__set_points__,"{""points"": 104.76222222222223, ""period"": 2}"
2,1,2,1460075190396122452,1460075190325,__set_points__,"{""points"": 140.55555555555554, ""period"": 2}"
2,1,2,1460075190396622869,1460075190325,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 3.61, ""subjectid"": ""2"", ""rank"": 2, ""action"": 3.61, ""subperiodNumber"": -1, ""payoff"": 401.11111111111114}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 487.1111111111111}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075190401123943,1460075190325,actions,"{""actions"": [8.56, 3.61, 5.48, 2.39]}"
2,1,2,1460075190403657062,1460075190325,targets,"{""targets"": [8.56, 3.61, 5.48, 2.39]}"
2,1,1,1460075190403900950,1460075190326,__set_points__,"{""points"": 161.33555555555563, ""period"": 2}"
2,1,2,1460075190480844160,1460075190413,updateAction,"{""action"": 7.53}"
2,1,2,1460075190481104388,1460075190413,updateAction,"{""action"": 7.53}"
2,1,3,1460075190490464703,1460075190423,_at_barrier,_timer_1_t_50_2
2,1,2,1460075190495297600,1460075190426,_at_barrier,_timer_1_t_50_2
2,1,2,1460075190562900927,1460075190496,updateAction,"{""action"": 7.53}"
2,1,2,1460075190568236183,1460075190496,updateAction,"{""action"": 7.53}"
2,1,4,1460075190652469354,1460075190585,_at_barrier,_timer_1_t_50_2
2,1,1,1460075190657318588,1460075190588,_at_barrier,_timer_1_t_50_2
2,1,4,1460075190822032651,1460075190754,__set_points__,"{""points"": 107.9488888888889, ""period"": 2}"
2,1,3,1460075190822291869,1460075190754,__set_points__,"{""points"": 127.5377777777777, ""period"": 2}"
2,1,2,1460075190827229147,1460075190755,__set_points__,"{""points"": 144.56666666666666, ""period"": 2}"
2,1,1,1460075190827660682,1460075190755,__set_points__,"{""points"": 167.0422222222223, ""period"": 2}"
2,1,2,1460075190827911716,1460075190756,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075190828349408,1460075190756,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075190828625127,1460075190756,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,3,1460075190921494447,1460075190854,_at_barrier,_timer_1_t_51_2
2,1,2,1460075190926106597,1460075190856,_at_barrier,_timer_1_t_51_2
2,1,4,1460075190935785115,1460075190867,_at_barrier,_timer_1_t_51_2
2,1,1,1460075190936018024,1460075190868,_at_barrier,_timer_1_t_51_2
2,1,3,1460075191098648821,1460075191031,__set_points__,"{""points"": 132.4088888888888, ""period"": 2}"
2,1,4,1460075191104644924,1460075191031,__set_points__,"{""points"": 111.13555555555557, ""period"": 2}"
2,1,2,1460075191105186031,1460075191035,__set_points__,"{""points"": 151.26, ""period"": 2}"
2,1,2,1460075191105472897,1460075191035,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075191105886405,1460075191035,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075191106235234,1460075191035,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,1,1460075191106523044,1460075191034,__set_points__,"{""points"": 172.74888888888898, ""period"": 2}"
2,1,3,1460075191198705497,1460075191131,_at_barrier,_timer_1_t_52_2
2,1,2,1460075191203904632,1460075191135,_at_barrier,_timer_1_t_52_2
2,1,4,1460075191362236572,1460075191293,_at_barrier,_timer_1_t_52_2
2,1,1,1460075191367174801,1460075191296,_at_barrier,_timer_1_t_52_2
2,1,3,1460075191533852240,1460075191461,__set_points__,"{""points"": 138.4977777777777, ""period"": 2}"
2,1,2,1460075191534400426,1460075191464,__set_points__,"{""points"": 157.95333333333332, ""period"": 2}"
2,1,2,1460075191534690306,1460075191464,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075191535102704,1460075191464,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075191535401820,1460075191464,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,4,1460075191535710459,1460075191462,__set_points__,"{""points"": 114.32222222222224, ""period"": 2}"
2,1,1,1460075191535980484,1460075191465,__set_points__,"{""points"": 178.45555555555566, ""period"": 2}"
2,1,3,1460075191628818984,1460075191562,_at_barrier,_timer_1_t_53_2
2,1,2,1460075191634176735,1460075191564,_at_barrier,_timer_1_t_53_2
2,1,4,1460075191791299993,1460075191723,_at_barrier,_timer_1_t_53_2
2,1,1,1460075191796140343,1460075191726,_at_barrier,_timer_1_t_53_2
2,1,3,1460075191962903882,1460075191891,__set_points__,"{""points"": 144.58666666666662, ""period"": 2}"
2,1,1,1460075191963253991,1460075191893,__set_points__,"{""points"": 184.16222222222234, ""period"": 2}"
2,1,4,1460075191963443834,1460075191891,__set_points__,"{""points"": 117.5088888888889, ""period"": 2}"
2,1,2,1460075191963600077,1460075191893,__set_points__,"{""points"": 164.64666666666665, ""period"": 2}"
2,1,2,1460075191963754310,1460075191893,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075191963979905,1460075191893,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075191964147955,1460075191893,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,4,1460075192058965401,1460075191991,_at_barrier,_timer_1_t_54_2
2,1,2,1460075192063691382,1460075191993,_at_barrier,_timer_1_t_54_2
2,1,3,1460075192220967264,1460075192154,_at_barrier,_timer_1_t_54_2
2,1,1,1460075192225902042,1460075192156,_at_barrier,_timer_1_t_54_2
2,1,4,1460075192389537695,1460075192320,__set_points__,"{""points"": 120.69555555555557, ""period"": 2}"
2,1,3,1460075192389934050,1460075192320,__set_points__,"{""points"": 150.67555555555552, ""period"": 2}"
2,1,2,1460075192395880262,1460075192323,__set_points__,"{""points"": 171.33999999999997, ""period"": 2}"
2,1,2,1460075192396165024,1460075192323,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075192396640707,1460075192323,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075192396945786,1460075192323,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,1,1460075192397228608,1460075192323,__set_points__,"{""points"": 189.86888888888902, ""period"": 2}"
2,1,4,1460075192488504401,1460075192421,_at_barrier,_timer_1_t_55_2
2,1,2,1460075192493488178,1460075192423,_at_barrier,_timer_1_t_55_2
2,1,3,1460075192649957582,1460075192583,_at_barrier,_timer_1_t_55_2
2,1,1,1460075192655466561,1460075192586,_at_barrier,_timer_1_t_55_2
2,1,3,1460075192817190453,1460075192750,__set_points__,"{""points"": 156.76444444444442, ""period"": 2}"
2,1,4,1460075192823439488,1460075192749,__set_points__,"{""points"": 123.88222222222224, ""period"": 2}"
2,1,2,1460075192823916167,1460075192753,__set_points__,"{""points"": 178.0333333333333, ""period"": 2}"
2,1,2,1460075192824168376,1460075192753,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075192824596740,1460075192753,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075192824883803,1460075192753,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,1,1460075192825117627,1460075192754,__set_points__,"{""points"": 195.5755555555557, ""period"": 2}"
2,1,4,1460075192918411489,1460075192850,_at_barrier,_timer_1_t_56_2
2,1,2,1460075192923942086,1460075192853,_at_barrier,_timer_1_t_56_2
2,1,3,1460075192935784883,1460075192868,_at_barrier,_timer_1_t_56_2
2,1,1,1460075192936002117,1460075192868,_at_barrier,_timer_1_t_56_2
2,1,4,1460075192947091225,1460075192879,updateAction,"{""action"": 6.93}"
2,1,4,1460075192947297456,1460075192879,updateAction,"{""action"": 6.93}"
2,1,4,1460075193044522931,1460075192976,updateAction,"{""action"": 6.93}"
2,1,4,1460075193044817227,1460075192976,updateAction,"{""action"": 6.93}"
2,1,4,1460075193103398553,1460075193031,__set_points__,"{""points"": 127.0688888888889, ""period"": 2}"
2,1,3,1460075193103902949,1460075193031,__set_points__,"{""points"": 162.85333333333332, ""period"": 2}"
2,1,2,1460075193104222044,1460075193034,__set_points__,"{""points"": 184.72666666666663, ""period"": 2}"
2,1,2,1460075193104491979,1460075193034,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 2.39, ""subjectid"": ""4"", ""rank"": 4, ""action"": 2.39, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075193104853676,1460075193035,actions,"{""actions"": [8.56, 7.53, 5.48, 2.39]}"
2,1,2,1460075193105111964,1460075193035,targets,"{""targets"": [8.56, 7.53, 5.48, 2.39]}"
2,1,1,1460075193105336059,1460075193034,__set_points__,"{""points"": 201.28222222222237, ""period"": 2}"
2,1,4,1460075193199253144,1460075193131,_at_barrier,_timer_1_t_57_2
2,1,2,1460075193204588620,1460075193135,_at_barrier,_timer_1_t_57_2
2,1,3,1460075193363408510,1460075193296,_at_barrier,_timer_1_t_57_2
2,1,1,1460075193368211776,1460075193298,_at_barrier,_timer_1_t_57_2
2,1,3,1460075193529553048,1460075193463,__set_points__,"{""points"": 168.94222222222223, ""period"": 2}"
2,1,4,1460075193535090261,1460075193463,__set_points__,"{""points"": 130.25555555555556, ""period"": 2}"
2,1,1,1460075193535609005,1460075193465,__set_points__,"{""points"": 206.98888888888905, ""period"": 2}"
2,1,2,1460075193535887457,1460075193466,__set_points__,"{""points"": 191.41999999999996, ""period"": 2}"
2,1,2,1460075193536157956,1460075193466,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 608.8888888888889}, {""target"": 6.93, ""subjectid"": ""4"", ""rank"": 4, ""action"": 6.93, ""subperiodNumber"": -1, ""payoff"": 318.6666666666667}]}"
2,1,2,1460075193536555980,1460075193466,actions,"{""actions"": [8.56, 7.53, 5.48, 6.93]}"
2,1,2,1460075193536843292,1460075193466,targets,"{""targets"": [8.56, 7.53, 5.48, 6.93]}"
2,1,4,1460075193631667244,1460075193564,_at_barrier,_timer_1_t_58_2
2,1,2,1460075193637014535,1460075193566,_at_barrier,_timer_1_t_58_2
2,1,3,1460075193795453416,1460075193727,_at_barrier,_timer_1_t_58_2
2,1,1,1460075193801179024,1460075193729,_at_barrier,_timer_1_t_58_2
2,1,4,1460075193969312200,1460075193897,__set_points__,"{""points"": 137.95555555555555, ""period"": 2}"
2,1,3,1460075193969789683,1460075193897,__set_points__,"{""points"": 175.03111111111113, ""period"": 2}"
2,1,1,1460075193970080625,1460075193898,__set_points__,"{""points"": 212.69555555555573, ""period"": 2}"
2,1,2,1460075193970352127,1460075193900,__set_points__,"{""points"": 198.1133333333333, ""period"": 2}"
2,1,2,1460075193970618796,1460075193900,state,"{""state"": [{""target"": 8.56, ""subjectid"": ""1"", ""rank"": 1, ""action"": 8.56, ""subperiodNumber"": -1, ""payoff"": 570.6666666666666}, {""target"": 7.53, ""subjectid"": ""2"", ""rank"": 2, ""action"": 7.53, ""subperiodNumber"": -1, ""payoff"": 669.3333333333333}, {""target"": 5.48, ""subjectid"": ""3"", ""rank"": 3, ""action"": 5.48, ""subperiodNumber"": -1, ""payoff"": 730.6666666666667}, {""target"": 6.93, ""subjectid"": ""4"", ""rank"": 4, ""action"": 6.93, ""subperiodNumber"": -1, ""payoff"": 770}]}"
2,1,2,1460075193971069437,1460075193900,actions,"{""actions"": [8.56, 7.53, 5.48, 6.93]}"
2,1,2,1460075193971392543,1460075193900,targets,"{""targets"": [8.56, 7.53, 5.48, 6.93]}"
2,1,4,1460075194065561059,1460075193998,_at_barrier,_timer_1_t_59_2
2,1,2,1460075194071255024,1460075194001,_at_barrier,_timer_1_t_59_2
2,1,3,1460075194227892727,1460075194161,_at_barrier,_timer_1_t_59_2
2,1,1,1460075194232917821,1460075194162,_at_barrier,_timer_1_t_59_2
2,1,4,1460075194399928036,1460075194328,__set_points__,"{""points"": 145.65555555555554, ""period"": 2}"
2,1,1,1460075194400477167,1460075194331,__set_points__,"{""points"": 218.4022222222224, ""period"": 2}"
2,1,2,1460075194400799903,1460075194331,__set_points__,"{""points"": 204.80666666666662, ""period"": 2}"
